Format Version,1.24,Take Name,Emma_take03_walkH,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-05-01 10.33.48.514 AM,Capture Start Frame,306974,Total Frames in Take,1801,Total Exported Frames,1801,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Bone,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,EmmaH:Hip,EmmaH:Hip,EmmaH:Hip,EmmaH:Hip,EmmaH:Hip,EmmaH:Hip,EmmaH:Hip,EmmaH:LThigh,EmmaH:LThigh,EmmaH:LThigh,EmmaH:LThigh,EmmaH:LThigh,EmmaH:LThigh,EmmaH:LThigh,EmmaH:LShin,EmmaH:LShin,EmmaH:LShin,EmmaH:LShin,EmmaH:LShin,EmmaH:LShin,EmmaH:LShin,EmmaH:LFoot,EmmaH:LFoot,EmmaH:LFoot,EmmaH:LFoot,EmmaH:LFoot,EmmaH:LFoot,EmmaH:LFoot,EmmaH:LToe,EmmaH:LToe,EmmaH:LToe,EmmaH:LToe,EmmaH:LToe,EmmaH:LToe,EmmaH:LToe,EmmaH:RThigh,EmmaH:RThigh,EmmaH:RThigh,EmmaH:RThigh,EmmaH:RThigh,EmmaH:RThigh,EmmaH:RThigh,EmmaH:RShin,EmmaH:RShin,EmmaH:RShin,EmmaH:RShin,EmmaH:RShin,EmmaH:RShin,EmmaH:RShin,EmmaH:RFoot,EmmaH:RFoot,EmmaH:RFoot,EmmaH:RFoot,EmmaH:RFoot,EmmaH:RFoot,EmmaH:RFoot,EmmaH:RToe,EmmaH:RToe,EmmaH:RToe,EmmaH:RToe,EmmaH:RToe,EmmaH:RToe,EmmaH:RToe,EmmaH:LANK,EmmaH:LANK,EmmaH:LANK,EmmaH:LASI,EmmaH:LASI,EmmaH:LASI,EmmaH:LHEE,EmmaH:LHEE,EmmaH:LHEE,EmmaH:LKNE,EmmaH:LKNE,EmmaH:LKNE,EmmaH:LPSI,EmmaH:LPSI,EmmaH:LPSI,EmmaH:LTHI,EmmaH:LTHI,EmmaH:LTHI,EmmaH:LTIB,EmmaH:LTIB,EmmaH:LTIB,EmmaH:LTOE,EmmaH:LTOE,EmmaH:LTOE,EmmaH:RANK,EmmaH:RANK,EmmaH:RANK,EmmaH:RASI,EmmaH:RASI,EmmaH:RASI,EmmaH:RHEE,EmmaH:RHEE,EmmaH:RHEE,EmmaH:RKNE,EmmaH:RKNE,EmmaH:RKNE,EmmaH:RPSI,EmmaH:RPSI,EmmaH:RPSI,EmmaH:RTHI,EmmaH:RTHI,EmmaH:RTHI,EmmaH:RTIB,EmmaH:RTIB,EmmaH:RTIB,EmmaH:RTOE,EmmaH:RTOE,EmmaH:RTOE
,ID,"78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","78DF4FC240","7FC980C5269911F0BD9122A53CA8B48A","7FC980C5269911F0BD9122A53CA8B48A","7FC980C5269911F0BD9122A53CA8B48A","7FC980C6269911F0BD9122A53CA8B48A","7FC980C6269911F0BD9122A53CA8B48A","7FC980C6269911F0BD9122A53CA8B48A","7FC980B9269911F0BD9122A53CA8B48A","7FC980B9269911F0BD9122A53CA8B48A","7FC980B9269911F0BD9122A53CA8B48A","7FC980BF269911F0BD9122A53CA8B48A","7FC980BF269911F0BD9122A53CA8B48A","7FC980BF269911F0BD9122A53CA8B48A","7FC980C1269911F0BD9122A53CA8B48A","7FC980C1269911F0BD9122A53CA8B48A","7FC980C1269911F0BD9122A53CA8B48A","7FC980C4269911F0BD9122A53CA8B48A","7FC980C4269911F0BD9122A53CA8B48A","7FC980C4269911F0BD9122A53CA8B48A","7FC980C2269911F0BD9122A53CA8B48A","7FC980C2269911F0BD9122A53CA8B48A","7FC980C2269911F0BD9122A53CA8B48A","7FC980C3269911F0BD9122A53CA8B48A","7FC980C3269911F0BD9122A53CA8B48A","7FC980C3269911F0BD9122A53CA8B48A","7FC980B8269911F0BD9122A53CA8B48A","7FC980B8269911F0BD9122A53CA8B48A","7FC980B8269911F0BD9122A53CA8B48A","7FC980C0269911F0BD9122A53CA8B48A","7FC980C0269911F0BD9122A53CA8B48A","7FC980C0269911F0BD9122A53CA8B48A","7FC980BB269911F0BD9122A53CA8B48A","7FC980BB269911F0BD9122A53CA8B48A","7FC980BB269911F0BD9122A53CA8B48A","7FC980BA269911F0BD9122A53CA8B48A","7FC980BA269911F0BD9122A53CA8B48A","7FC980BA269911F0BD9122A53CA8B48A","7FC980BE269911F0BD9122A53CA8B48A","7FC980BE269911F0BD9122A53CA8B48A","7FC980BE269911F0BD9122A53CA8B48A","7FC980B7269911F0BD9122A53CA8B48A","7FC980B7269911F0BD9122A53CA8B48A","7FC980B7269911F0BD9122A53CA8B48A","7FC980BC269911F0BD9122A53CA8B48A","7FC980BC269911F0BD9122A53CA8B48A","7FC980BC269911F0BD9122A53CA8B48A","7FC980BD269911F0BD9122A53CA8B48A","7FC980BD269911F0BD9122A53CA8B48A","7FC980BD269911F0BD9122A53CA8B48A"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-0.024699,0.748672,0.007294,0.662440,0.048909,0.902836,0.023436,-0.161608,0.736015,0.171528,0.634621,0.038063,0.900390,-0.065413,0.157214,0.729785,-0.196349,0.635723,0.197780,0.588765,-0.082021,0.038739,0.769481,-0.136543,0.622699,0.024618,0.273076,-0.050687,0.038739,0.769481,-0.136543,0.622699,0.138543,0.182516,-0.066409,-0.059134,0.728407,0.076431,0.678296,0.059755,0.905282,0.112284,0.078687,0.728874,-0.071836,0.676306,0.126303,0.561266,0.101373,0.116895,0.796895,0.105142,0.583300,0.049728,0.208048,0.100754,0.116895,0.796895,0.105142,0.583300,0.174189,0.156915,0.043117,0.018618,0.270577,-0.084003,0.130932,0.989424,-0.120214,-0.037972,0.272540,-0.021049,0.213728,0.569444,-0.157956,-0.066357,0.996197,-0.049212,0.127921,0.803229,-0.176320,0.091697,0.371240,-0.127777,0.128528,0.146701,-0.059686,0.053688,0.206221,0.131258,0.167401,0.986447,0.140674,-0.029798,0.187355,0.090932,0.123180,0.562299,0.162012,-0.058093,1.003758,0.117748,0.137931,0.692697,0.189213,0.096027,0.430676,0.171509,0.163353,0.121331,0.034392
1,0.008333,-0.025284,0.747909,0.007509,0.663277,0.047808,0.902818,0.023735,-0.166111,0.735540,0.174775,0.633120,0.037166,0.900323,-0.065137,0.145172,0.733085,-0.184804,0.638247,0.200413,0.590522,-0.081534,0.026424,0.772498,-0.122116,0.622604,0.038226,0.269020,-0.050580,0.026424,0.772498,-0.122116,0.622604,0.155330,0.182875,-0.067692,-0.057390,0.727002,0.074869,0.680125,0.058450,0.905312,0.112606,0.081626,0.727090,-0.074009,0.677643,0.123404,0.560988,0.101811,0.118732,0.796106,0.104549,0.584112,0.044252,0.208340,0.100725,0.118732,0.796106,0.104549,0.584112,0.168607,0.156780,0.043238,0.031868,0.265530,-0.083456,0.129770,0.990287,-0.119794,-0.023802,0.265308,-0.020312,0.216670,0.571843,-0.157047,-0.067369,0.996575,-0.049148,0.128614,0.805004,-0.176682,0.101921,0.369272,-0.127339,0.147091,0.146198,-0.061388,0.048072,0.206381,0.131280,0.166034,0.986246,0.141097,-0.035224,0.187698,0.090862,0.118695,0.561991,0.162149,-0.059369,1.004104,0.117832,0.134525,0.692409,0.189312,0.090673,0.430475,0.171759,0.157554,0.121187,0.034431
2,0.016667,-0.025351,0.747348,0.007605,0.663906,0.046579,0.902929,0.023936,-0.170537,0.734174,0.176935,0.632929,0.036087,0.900440,-0.064954,0.132559,0.735250,-0.172411,0.641958,0.202389,0.592217,-0.080353,0.014625,0.774998,-0.107229,0.622628,0.051933,0.264982,-0.050233,0.014625,0.774998,-0.107229,0.622628,0.172041,0.183375,-0.068707,-0.055060,0.726045,0.072695,0.681574,0.057071,0.905418,0.112826,0.083896,0.725746,-0.075617,0.678628,0.119838,0.560685,0.102132,0.118466,0.796123,0.104319,0.584185,0.038733,0.208483,0.100646,0.118466,0.796122,0.104319,0.584185,0.163100,0.156900,0.043208,0.045782,0.260612,-0.083329,0.128379,0.991180,-0.119353,-0.010724,0.258707,-0.019218,0.219508,0.574161,-0.155724,-0.068466,0.996961,-0.049120,0.129006,0.806808,-0.176921,0.112241,0.367407,-0.126798,0.165779,0.145590,-0.062802,0.042324,0.206322,0.131432,0.164561,0.986119,0.141457,-0.040671,0.187493,0.090815,0.114396,0.561912,0.162297,-0.060478,1.004288,0.117882,0.131227,0.692121,0.189229,0.085779,0.430687,0.171822,0.152115,0.121171,0.034416
3,0.025000,-0.025117,0.746892,0.007594,0.664427,0.045311,0.903025,0.024038,-0.174542,0.732560,0.178569,0.633249,0.034941,0.900569,-0.064868,0.118437,0.737264,-0.158031,0.646097,0.203872,0.593721,-0.079089,0.002804,0.777253,-0.092222,0.622386,0.066948,0.260490,-0.050184,0.002804,0.777253,-0.092222,0.622386,0.189891,0.183555,-0.070015,-0.052370,0.725404,0.070147,0.682734,0.055681,0.905481,0.112943,0.085973,0.724694,-0.077138,0.679321,0.115895,0.560290,0.102334,0.117998,0.796244,0.103435,0.584272,0.032980,0.208510,0.100526,0.117998,0.796244,0.103435,0.584272,0.157327,0.156779,0.043177,0.060496,0.256260,-0.084030,0.127062,0.991993,-0.118934,0.005144,0.250757,-0.018767,0.221926,0.576214,-0.154682,-0.069592,0.997433,-0.049110,0.129547,0.808424,-0.176700,0.122067,0.365420,-0.126190,0.185027,0.144940,-0.064296,0.036779,0.206338,0.131441,0.163027,0.985903,0.141493,-0.046359,0.187403,0.090695,0.109821,0.561500,0.162209,-0.061607,1.004504,0.117916,0.127636,0.691577,0.189109,0.080906,0.430821,0.172040,0.146210,0.120958,0.034507
4,0.033333,-0.024698,0.746454,0.007443,0.664937,0.044028,0.903172,0.024067,-0.178219,0.730445,0.179524,0.634396,0.033775,0.900757,-0.064853,0.103697,0.738519,-0.142717,0.650744,0.204899,0.595059,-0.077523,-0.006930,0.779354,-0.079255,0.621512,0.082409,0.256132,-0.050113,-0.006930,0.779354,-0.079255,0.621512,0.207567,0.183231,-0.071283,-0.049575,0.724952,0.067434,0.683695,0.054280,0.905587,0.112987,0.087940,0.723818,-0.078679,0.679826,0.111803,0.559935,0.102476,0.116822,0.796315,0.103073,0.584476,0.027129,0.208576,0.100427,0.116822,0.796315,0.103073,0.584476,0.151572,0.156906,0.043232,0.076700,0.251200,-0.084389,0.125946,0.992653,-0.118742,0.020948,0.244040,-0.018216,0.223170,0.578063,-0.152710,-0.070766,0.997873,-0.049120,0.130018,0.809739,-0.176107,0.131957,0.363604,-0.125666,0.204091,0.143742,-0.065871,0.030942,0.206140,0.131497,0.161569,0.985570,0.141467,-0.052283,0.187365,0.090608,0.105389,0.561368,0.161950,-0.062850,1.004805,0.117945,0.124077,0.691209,0.188888,0.076089,0.430914,0.172038,0.140625,0.121120,0.034678
5,0.041667,-0.024202,0.745972,0.007308,0.665497,0.042653,0.903356,0.023992,-0.181599,0.728264,0.180421,0.635690,0.032530,0.900993,-0.064945,0.088643,0.739478,-0.126856,0.655151,0.205669,0.596374,-0.076130,-0.016008,0.781523,-0.067001,0.620061,0.098211,0.252263,-0.050301,-0.016008,0.781523,-0.067001,0.620061,0.225293,0.183214,-0.072876,-0.046819,0.724517,0.064766,0.684609,0.052776,0.905718,0.112928,0.089823,0.722977,-0.080143,0.680304,0.107647,0.559632,0.102501,0.115951,0.796213,0.102582,0.584874,0.021295,0.208683,0.100213,0.115951,0.796213,0.102582,0.584874,0.145821,0.156995,0.043217,0.091352,0.246736,-0.084701,0.124773,0.993309,-0.118710,0.037389,0.238048,-0.018102,0.224701,0.579737,-0.151100,-0.072148,0.998320,-0.049275,0.130172,0.810903,-0.175807,0.142179,0.361700,-0.124937,0.223399,0.143046,-0.067848,0.024998,0.206333,0.131369,0.160263,0.985216,0.141478,-0.058026,0.187535,0.090367,0.100873,0.560937,0.161881,-0.064521,1.005306,0.117871,0.120670,0.690729,0.188640,0.071003,0.430925,0.171947,0.134940,0.121197,0.034713
